Id,year,month,day,precip,tmax,tmin,basin_cfs,runoff (same in datafile),delta_e
3157,2011,5,23,0.49,58.6,38.7,40.450441,4.2,-36.250441
3158,2011,5,24,0.19,55,35.5,42.174991,3.9,-38.274991
3159,2011,5,25,0.02,53.3,34.2,36.351593,3.8,-32.551593
3160,2011,5,26,0,65.4,34.7,38.823832,4,-34.823832
3161,2011,5,27,0,60.3,35.9,39.156945,4.4,-34.756945
3162,2011,5,28,0,63,35.5,40.310083,5.1,-35.210083
3163,2011,5,29,0.45,59,30.7,61.368533,5.9,-55.468533
3164,2011,5,30,0.56,39.3,29.2,47.68257,5.5,-42.18257
3165,2011,5,31,0.04,51.2,31.1,48.291721,4.8,-43.491721
3166,2011,6,1,0.02,63.9,36.3,47.295958,4.7,-42.595958
3167,2011,6,2,0,64.7,39,48.122698,4.4,-43.722698
3168,2011,6,3,0,53.8,29.5,44.209495,4,-40.209495
3169,2011,6,4,0,57.8,29.9,43.105234,4.1,-39.005234
3170,2011,6,5,0,69.5,40.8,45.248275,4.8,-40.448275
3171,2011,6,6,0,72.7,49,46.318652,5.1,-41.218652
3172,2011,6,7,0.06,59.8,38.9,45.056137,5.1,-39.956137
3173,2011,6,8,0,66.6,38.9,46.43936,5.5,-40.93936
3174,2011,6,9,0,67.8,41.3,46.705106,5.1,-41.605106
3175,2011,6,10,0,67.8,41.2,47.139901,5.7,-41.439901
3176,2011,6,11,0,73.1,42.5,48.892477,10,-38.892477
3177,2011,6,12,0,72.9,45.5,49.721769,18,-31.721769
3178,2011,6,13,0,69.9,48.7,49.791786,22,-27.791786
3179,2011,6,14,0,72.3,47.6,50.606718,26,-24.606718
3180,2011,6,15,0,75.5,46.7,50.994071,33,-17.994071
3181,2011,6,16,0,80.5,50.4,52.588593,38,-14.588593
3182,2011,6,17,0,70.3,42.4,50.710499,40,-10.710499
3183,2011,6,18,0,67.2,41.4,50.531615,42,-8.531615
3184,2011,6,19,0,73.4,44.8,56.364148,43,-13.364148
3185,2011,6,20,0.26,60.7,39.8,53.954419,45,-8.954419
3186,2011,6,21,0,69.7,41.2,52.681354,46,-6.681354
3187,2011,6,22,0,77.7,46.6,52.054029,47,-5.054029
3188,2011,6,23,0,84.8,55.9,52.966784,48,-4.966784
3189,2011,6,24,0,84.6,57.3,51.716837,49,-2.716837
3190,2011,6,25,0,81.2,54,50.488302,50,-0.488302
3191,2011,6,26,0,80.2,52.3,49.630819,51,1.369181
3192,2011,6,27,0,78.8,50.3,48.253228,52,3.746772
3193,2011,6,28,0,83.2,55,48.65115,52,3.34885
3194,2011,6,29,0,82,61.1,47.595588,52,4.404412
3195,2011,6,30,0,77.8,54.7,46.741025,52,5.258975
3196,2011,7,1,0,77.8,51.8,44.539938,52,7.460062
3197,2011,7,2,0,81.8,53.7,43.309813,52,8.690187
3198,2011,7,3,0,89.1,58.7,43.911005,52,8.088995
3199,2011,7,4,0,88.7,62.5,43.024101,52,8.975899
3200,2011,7,5,0.33,81.1,54.4,50.998456,52,1.001544
3201,2011,7,6,0.06,80,53.9,49.22418,52,2.77582
3202,2011,7,7,0.11,77,56.3,49.356526,50,0.643474
3203,2011,7,8,0.12,76.5,55.8,49.672832,49,-0.672832
3204,2011,7,9,0.02,78.2,54.5,49.770616,47,-2.770616
3205,2011,7,10,0,82.3,55.8,46.431845,45,-1.431845
3206,2011,7,11,0,81.2,53.8,43.640796,44,0.359204
3207,2011,7,12,0,78.7,54.5,41.38158,44,2.61842
3208,2011,7,13,0,77.9,56.5,39.417785,43,3.582215
3209,2011,7,14,0,77.3,56.3,37.680889,43,5.319111
3210,2011,7,15,0,77,55.4,35.973514,41,5.026486
3211,2011,7,16,0,76.8,54.5,34.391752,37,2.608248
3212,2011,7,17,0,77.2,54.8,32.921256,34,1.078744
3213,2011,7,18,0,83.7,59.4,32.376054,33,0.623946
3214,2011,7,19,0,83.8,63.8,30.700535,32,1.299465
3215,2011,7,20,0,84.1,59.3,29.523042,32,2.476958
3216,2011,7,21,0,84.7,53.3,28.21003,30,1.78997
3217,2011,7,22,0,85.1,56.2,27.320639,30,2.679361
3218,2011,7,23,0,84.6,57.3,26.030739,30,3.969261
3219,2011,7,24,0,84.9,57.2,25.097239,29,3.902761
3220,2011,7,25,0,87.1,62.6,24.455215,28,3.544785
3221,2011,7,26,0,82.8,60.2,23.416003,27,3.583997
3222,2011,7,27,0.33,81.9,53.9,26.563057,27,0.436943
3223,2011,7,28,0.09,81.1,52.7,23.694442,26,2.305558
3224,2011,7,29,0,82.4,55.2,22.454396,25,2.545604
3225,2011,7,30,0.07,85,59.1,23.239589,24,0.760411
3226,2011,7,31,0.14,79.3,59.7,26.044618,24,-2.044618
3227,2011,8,1,0.11,73.7,56,22.401541,22,-0.401541
3228,2011,8,2,0.2,77.5,53,26.503334,22,-4.503334
3229,2011,8,3,0.07,81.4,54.8,26.592063,19,-7.592063
3230,2011,8,4,0.11,78.5,55.3,24.541623,19,-5.541623
3231,2011,8,5,0,81.8,55,22.770234,19,-3.770234
3232,2011,8,6,0,83.1,54.3,21.63061,17,-4.63061
3233,2011,8,7,0,83.1,56.5,20.574816,17,-3.574816
3234,2011,8,8,0,83.4,56.6,19.458567,16,-3.458567
3235,2011,8,9,0,85.1,55.6,18.617474,15,-3.617474
3236,2011,8,10,0,84.7,56.7,17.626012,15,-2.626012
3237,2011,8,11,0,84.6,58,16.850359,14,-2.850359
3238,2011,8,12,0,84.5,56.8,16.039928,14,-2.039928
3239,2011,8,13,0,84.9,57,15.274125,14,-1.274125
3240,2011,8,14,0.02,84,58,15.3688,13,-2.3688
3241,2011,8,15,0,84.1,54.7,14.411092,13,-1.411092
3242,2011,8,16,0,83.3,55,13.704878,12,-1.704878
3243,2011,8,17,0,81.9,52.6,13.040604,12,-1.040604
3244,2011,8,18,0,87,59.4,12.572946,11,-1.572946
3245,2011,8,19,0,87.7,59.7,11.976477,11,-0.976477
3246,2011,8,20,0,86,61.2,11.379364,10,-1.379364
3247,2011,8,21,0,83.8,59.7,10.815846,9.8,-1.015846
3248,2011,8,22,0,84.3,56.3,10.340516,9,-1.340516
3249,2011,8,23,0,85.1,56.2,9.893883,8.2,-1.693883
3250,2011,8,24,0,88.3,60.7,9.492182,8.3,-1.192182
3251,2011,8,25,0,88.7,64.1,9.05853,8.1,-0.95853
3252,2011,8,26,0,88.9,62.9,8.665814,7.7,-0.965814
3253,2011,8,27,0,87.3,62.3,8.278624,7.2,-1.078624
3254,2011,8,28,0.03,84.9,60.3,8.265151,7.3,-0.965151
3255,2011,8,29,0,83,59.3,7.810334,7.4,-0.410334
3256,2011,8,30,0.07,82.5,56.9,8.943936,6.9,-2.043936
3257,2011,8,31,0,83.9,56.6,7.630416,6.5,-1.130416
3258,2011,9,1,0,81.9,53,7.319899,6.4,-0.919899
3259,2011,9,2,0,80.4,49.2,7.024037,6.3,-0.724037
3260,2011,9,3,0,77.8,49.6,6.767172,6.3,-0.467172
3261,2011,9,4,0,79.6,52.8,6.538512,6.4,-0.138512
3262,2011,9,5,0,81,54.6,6.313516,6.4,0.086484
3263,2011,9,6,0.03,72.7,50.7,6.08714,6.2,0.11286
3264,2011,9,7,0,76,50.2,5.900572,6.4,0.499428
3265,2011,9,8,0,76.8,53.3,5.719206,6.2,0.480794
3266,2011,9,9,0,76.1,52.6,5.546171,6.1,0.553829
3267,2011,9,10,0.01,74.4,50.7,5.38568,6.3,0.91432
3268,2011,9,11,0.03,71.4,49.7,5.66644,6.4,0.73356
3269,2011,9,12,0.14,68.8,44.8,7.514695,6.4,-1.114695
3270,2011,9,13,0,68.7,45.3,5.794216,6.5,0.705784
3271,2011,9,14,0.02,70.5,49.7,5.311011,6.4,1.088989
3272,2011,9,15,0,66.9,48,5.159085,6,0.840915
3273,2011,9,16,0.01,70.9,50.3,5.037533,8.3,3.262467
3274,2011,9,17,0.7,61.4,44.5,7.714788,7.9,0.185212
3275,2011,9,18,0,67.1,44.5,5.048113,7.1,2.051887
3276,2011,9,19,0,70.3,47.5,4.997389,7.1,2.102611
3277,2011,9,20,0,76.4,50.9,5.34862,7.1,1.75138
3278,2011,9,21,0,75,51.1,5.254416,7.3,2.045584
3279,2011,9,22,0,75.3,50.3,5.176421,7.1,1.923579
3280,2011,9,23,0,77.8,51.8,5.149393,6.9,1.750607
3281,2011,9,24,0,78.8,52.5,5.020787,6.8,1.779213
3282,2011,9,25,0,78.2,52,4.887963,6.6,1.712037
3283,2011,9,26,0,75,51.2,4.756781,6.2,1.443219
3284,2011,9,27,0,74.1,51.1,4.622214,5.7,1.077786
3285,2011,9,28,0,77.8,52.4,4.580817,5.3,0.719183
3286,2011,9,29,0,79.7,52.9,4.472125,5,0.527875
3287,2011,9,30,0,79.6,54.3,4.374601,4.9,0.525399
3288,2011,10,1,0,77.4,55.1,4.280242,4.8,0.519758
3289,2011,10,2,0,70.9,53.7,4.152904,4.5,0.347096
3290,2011,10,3,0,72.1,50.7,4.055634,4.6,0.544366
3291,2011,10,4,0.51,68.5,45.4,8.219866,8,-0.219866
3292,2011,10,5,0.27,57.2,42.9,6.111334,6.7,0.588666
3293,2011,10,6,0.57,49.5,29.9,5.175288,6.7,1.524712
3294,2011,10,7,0,39.3,26.7,4.493233,6.5,2.006767
3295,2011,10,8,0.01,40.5,28.2,4.39085,6.4,2.00915
3296,2011,10,9,0,46.9,32.3,4.292041,6.3,2.007959
3297,2011,10,10,0,52.1,31.5,4.201418,6.1,1.898582
3298,2011,10,11,0,56.2,37.8,4.120758,5.9,1.779242
3299,2011,10,12,0,62.6,38.6,4.10366,5.5,1.39634
3300,2011,10,13,0,61.8,35.9,3.999091,5.1,1.100909
3301,2011,10,14,0,69.3,43.7,4.167303,4.9,0.732697
3302,2011,10,15,0,71.9,46.8,4.194478,4.6,0.405522
3303,2011,10,16,0,72.6,48.3,4.165935,4.4,0.234065
3304,2011,10,17,0,68.6,41.3,4.021997,4.4,0.378003
3305,2011,10,18,0,57.8,36.5,3.901205,4.5,0.598795
3306,2011,10,19,0,59.3,36,3.835173,4.8,0.964827
3307,2011,10,20,0,65.1,37.1,3.79484,4.8,1.00516
3308,2011,10,21,0,63.3,40.7,3.710838,4.7,0.989162
3309,2011,10,22,0,66.3,41.1,3.675619,4.7,1.024381
3310,2011,10,23,0,63.6,39.6,3.602352,4.7,1.097648
3311,2011,10,24,0,65.7,40.7,3.562783,4.5,0.937217
3312,2011,10,25,0,63.8,40.3,3.517159,4.7,1.182841
3313,2011,10,26,0.07,49.5,26.6,3.5528,5,1.4472
3314,2011,10,27,0,40,20.4,3.432638,5.4,1.967362
3315,2011,10,28,0,48,24,3.397671,5,1.602329
3316,2011,10,29,0,53.7,30,3.364104,5.1,1.735896
3317,2011,10,30,0,59.7,34.7,3.333214,5,1.666786
3318,2011,10,31,0,57.8,36.4,3.300466,4.9,1.599534
3319,2011,11,1,0,61.2,35.2,3.267806,4.9,1.632194
3320,2011,11,2,0.06,47.4,19.1,3.239858,5.2,1.960142
3321,2011,11,3,0,39,17.9,3.2129,5.2,1.9871
3322,2011,11,4,0,53.2,25.2,3.187374,5,1.812626
3323,2011,11,5,0.09,42.2,18.7,3.168543,5.3,2.131457
3324,2011,11,6,0,32.9,15,3.140163,5,1.859837
3325,2011,11,7,0.07,33.3,16.1,3.118346,4.9,1.781654
3326,2011,11,8,0.03,29.8,14.5,3.097534,4.9,1.802466
3327,2011,11,9,0,33.7,15.1,3.077677,5,1.922323
3328,2011,11,10,0.01,39.4,18.2,3.058698,4.9,1.841302
3329,2011,11,11,0,49,25.2,3.040572,4.9,1.859428
3330,2011,11,12,0,45.9,29.3,3.023275,4.7,1.676725
3331,2011,11,13,0,47.2,29.4,3.006873,4.7,1.693127
3332,2011,11,14,0,47.2,28.3,2.991327,4.6,1.608673
3333,2011,11,15,0,48.9,30.8,2.976792,4.5,1.523208
3334,2011,11,16,0,42.7,21.9,2.963292,4.5,1.536708
3335,2011,11,17,0,40,21.6,2.950688,4.6,1.649312
3336,2011,11,18,0,53.1,28.4,2.938996,4.4,1.461004
3337,2011,11,19,0,50.8,25.7,2.928196,4.6,1.671804
3338,2011,11,20,0,34.2,19.8,2.918476,4.5,1.581524
3339,2011,11,21,0.06,38.6,24.7,2.914492,4.4,1.485508
3340,2011,11,22,0.01,42.3,26.9,2.902198,4.6,1.697802
3341,2011,11,23,0.01,50.1,27.8,2.89548,4.5,1.60452
3342,2011,11,24,0,54.4,33.8,2.889449,4.4,1.510551
3343,2011,11,25,0,49.8,29,2.88397,4.1,1.21603
3344,2011,11,26,0,49.5,21.7,2.878943,4.1,1.221057
3345,2011,11,27,0,41.3,20.1,2.874286,4,1.125714
3346,2011,11,28,0,53.3,28.9,2.869933,3.9,1.030067
3347,2011,11,29,0,51.2,29.4,2.86583,3.9,1.03417
3348,2011,11,30,0,51.6,29,2.861934,3.8,0.938066
3349,2011,12,1,0.01,48.9,20.7,2.896862,3.3,0.403138
3350,2011,12,2,0,28.3,18.1,2.854652,3.3,0.445348
3351,2011,12,3,0.16,35.2,11.6,2.851185,2.2,-0.651185
3352,2011,12,4,0,26.1,7.4,2.847816,2.1,-0.747816
3353,2011,12,5,0.06,28.9,5,2.84453,2.1,-0.74453
3354,2011,12,6,0,21.8,0.5,2.841314,2.1,-0.741314
3355,2011,12,7,0,32.2,10.5,2.838156,2.2,-0.638156
3356,2011,12,8,0,42.8,18,2.835048,2.2,-0.635048
3357,2011,12,9,0,37.8,17.1,2.831983,2.2,-0.631983
3358,2011,12,10,0,41.1,19,2.828955,2.2,-0.628955
3359,2011,12,11,0,40.7,20.6,2.825959,2.2,-0.625959
3360,2011,12,12,0,39.7,20.9,2.822991,2.2,-0.622991
3361,2011,12,13,0.13,30.2,19.7,2.820049,2.2,-0.620049
3362,2011,12,14,0,31.5,16.7,2.817129,2.3,-0.517129
3363,2011,12,15,0,34.1,14.9,2.81423,2.3,-0.51423
3364,2011,12,16,0,31.6,14.4,2.811353,2.3,-0.511353
3365,2011,12,17,0,31.2,12.9,2.808503,2.3,-0.508503
3366,2011,12,18,0,38.7,19.8,2.805665,2.2,-0.605665
3367,2011,12,19,0,44.8,19.7,2.80284,2.2,-0.60284
3368,2011,12,20,0,33.5,14.8,2.800027,2.2,-0.600027
3369,2011,12,21,0,35.9,13.7,2.797226,2.1,-0.697226
3370,2011,12,22,0,36,9.9,2.794436,2.1,-0.694436
3371,2011,12,23,0,26.3,7.4,2.791656,1.9,-0.891656
3372,2011,12,24,0,34.2,11.5,2.788886,1.8,-0.988886
3373,2011,12,25,0,36.6,17.2,2.786127,1.8,-0.986127
3374,2011,12,26,0,45.5,20.6,2.783378,1.6,-1.183378
3375,2011,12,27,0,46.2,23.2,2.78064,1.6,-1.18064
3376,2011,12,28,0,47.1,25,2.777911,1.4,-1.377911
3377,2011,12,29,0,53.8,30.9,2.775294,1.3,-1.475294
3378,2011,12,30,0,52.5,35.9,2.772695,1.4,-1.372695
3379,2011,12,31,0,56.1,31.1,2.769899,1.4,-1.369899
3380,2012,1,1,0,43.9,18.6,2.767274,1.4,-1.367274
3381,2012,1,2,0,45.7,23.6,2.764425,1.4,-1.364425
3382,2012,1,3,0,54.2,28.8,2.762141,1.4,-1.362141
3383,2012,1,4,0,55.2,31.6,2.759228,1.5,-1.259228
3384,2012,1,5,0,52.6,30.9,2.756449,1.6,-1.156449
3385,2012,1,6,0,56.4,30.9,2.75388,1.6,-1.15388
3386,2012,1,7,0,46.7,25.9,2.751175,1.6,-1.151175
3387,2012,1,8,0,34.5,12.8,2.748552,1.5,-1.248552
3388,2012,1,9,0,34.6,12.4,2.74594,1.5,-1.24594
3389,2012,1,10,0,42.5,23.2,2.743342,1.4,-1.343342
3390,2012,1,11,0,48.5,20.8,2.74075,1.3,-1.44075
3391,2012,1,12,0,31.7,11.7,2.738164,1.2,-1.538164
3392,2012,1,13,0,34,11.7,2.735584,1.2,-1.535584
3393,2012,1,14,0,43.6,19.2,2.733022,1.1,-1.633022
3394,2012,1,15,0,54,26.7,2.730533,1.1,-1.630533
3395,2012,1,16,0,47.4,26.5,2.727905,1.1,-1.627905
3396,2012,1,17,0,30.7,3.7,2.725352,1.1,-1.625352
3397,2012,1,18,0,34.4,3.9,2.722806,1.1,-1.622806
3398,2012,1,19,0,49.4,26.4,2.720279,1.1,-1.620279
3399,2012,1,20,0,54.7,33.3,2.718115,1.1,-1.618115
3400,2012,1,21,0.04,47.1,33.6,2.787739,1.1,-1.687739
3401,2012,1,22,0.49,44.8,20.3,2.839561,1.1,-1.739561
3402,2012,1,23,0,30.8,16.1,2.710499,1.1,-1.610499
3403,2012,1,24,0.06,33.1,22.4,2.707998,0.96,-1.747998
3404,2012,1,25,0,33.8,17,2.705507,0.93,-1.775507
3405,2012,1,26,0,47.6,25.5,2.703024,0.85,-1.853024
3406,2012,1,27,0.03,48.9,24.9,2.762208,0.86,-1.902208
3407,2012,1,28,0,32.8,10.8,2.698181,0.88,-1.818181
3408,2012,1,29,0,40.2,14.6,2.695719,0.89,-1.805719
3409,2012,1,30,0,48,23.5,2.693266,0.9,-1.793266
3410,2012,1,31,0,44.5,24.7,2.690822,0.9,-1.790822
3411,2012,2,1,0,44.6,24.5,2.688385,0.87,-1.818385
3412,2012,2,2,0.06,46.2,24.9,2.743339,0.87,-1.873339
3413,2012,2,3,0,30.7,17.8,2.683603,0.88,-1.803603
3414,2012,2,4,0,33.4,17.9,2.681188,0.88,-1.801188
3415,2012,2,5,0,33.8,16.7,2.678782,0.88,-1.798782
3416,2012,2,6,0,35.3,16.1,2.676383,0.87,-1.806383
3417,2012,2,7,0,35.4,15.2,2.673994,0.89,-1.783994
3418,2012,2,8,0.01,39,16.3,2.671612,0.89,-1.781612
3419,2012,2,9,0,42.5,23.7,2.669238,0.88,-1.789238
3420,2012,2,10,0,43.1,25.6,2.666872,0.88,-1.786872
3421,2012,2,11,0,52.8,28.1,2.667833,1.5,-1.167833
3422,2012,2,12,0.02,50,29.4,2.737214,1.2,-1.537214
3423,2012,2,13,0,39.2,23.3,2.661526,0.7,-1.961526
3424,2012,2,14,0.34,31.5,23.9,2.658884,0.7,-1.958884
3425,2012,2,15,0.04,33.9,19.1,2.656306,0.7,-1.956306
3426,2012,2,16,1,28.7,19.3,2.653781,0.71,-1.943781
3427,2012,2,17,0,35.2,13.1,2.651301,0.7,-1.951301
3428,2012,2,18,0,39.3,15.1,2.648859,1.2,-1.448859
3429,2012,2,19,0.11,42.4,18.9,2.6529,1.4,-1.2529
3430,2012,2,20,0,29.7,10.4,2.644094,0.88,-1.764094
3431,2012,2,21,0,36.6,10.1,2.641734,0.88,-1.761734
3432,2012,2,22,0,47.1,24.2,2.639395,1.4,-1.239395
3433,2012,2,23,0,53.5,29.1,2.63736,1.2,-1.43736
3434,2012,2,24,0,39.1,16.7,2.634771,0.8,-1.834771
3435,2012,2,25,0,45.1,18.3,2.632485,0.8,-1.832485
3436,2012,2,26,0,44.8,12.2,2.63022,0.79,-1.84022
3437,2012,2,27,0,32.8,11.9,2.627965,0.8,-1.827965
3438,2012,2,28,0,38.2,19.6,2.625719,0.81,-1.815719
3439,2012,2,29,0,35.6,19.3,2.62348,0.8,-1.82348
3440,2012,3,1,0.27,41.4,20.6,2.630774,0.78,-1.850774
3441,2012,3,2,0.05,32.1,14,2.619067,0.76,-1.859067
3442,2012,3,3,0,30.6,11.5,2.616849,0.76,-1.856849
3443,2012,3,4,0,45.1,19.5,2.614637,0.77,-1.844637
3444,2012,3,5,0,53.8,27,2.612554,1,-1.612554
3445,2012,3,6,0,58,33.9,2.624336,1.1,-1.524336
3446,2012,3,7,0.39,48.9,14.4,2.636041,0.85,-1.786041
3447,2012,3,8,0,32.3,13.6,2.606793,0.92,-1.686793
3448,2012,3,9,0,42.8,17.7,2.604475,0.96,-1.644475
3449,2012,3,10,0,52.8,25.1,2.602187,1,-1.602187
3450,2012,3,11,0,55.3,30,2.603648,1.2,-1.403648
3451,2012,3,12,0,54.6,32.7,2.608361,1.3,-1.308361
3452,2012,3,13,0,55,33.2,2.611373,1.4,-1.211373
3453,2012,3,14,0,55.2,36,2.624029,1.4,-1.224029
3454,2012,3,15,0,55.1,35,2.638185,1.6,-1.038185
3455,2012,3,16,0,60,36.7,2.752225,1.6,-1.152225
3456,2012,3,17,0,57.8,39.6,2.858007,1.7,-1.158007
3457,2012,3,18,0.29,45.7,26.6,2.805257,1.7,-1.105257
3458,2012,3,19,0.13,33.2,17.8,2.713826,1.5,-1.213826
3459,2012,3,20,0.04,33.7,14.9,2.690714,1.5,-1.190714
3460,2012,3,21,0,44.3,16.3,2.670859,1.6,-1.070859
3461,2012,3,22,0,55.7,32.2,2.663054,1.8,-0.863054
3462,2012,3,23,0,64.1,39,2.78152,1.8,-0.98152
3463,2012,3,24,0,57.3,39.6,2.779511,1.8,-0.979511
3464,2012,3,25,0,60.8,35.8,2.867197,1.7,-1.167197
3465,2012,3,26,0.03,56.4,31.7,2.93953,1.9,-1.03953
3466,2012,3,27,0.02,42.7,26.4,2.747143,1.8,-0.947143
3467,2012,3,28,0.05,52.7,29.3,2.720525,1.6,-1.120525
3468,2012,3,29,0,54.9,31.6,2.701268,1.6,-1.101268
3469,2012,3,30,0,57.6,29.9,2.763833,1.6,-1.163833
3470,2012,3,31,0,64.6,40.7,2.947846,1.7,-1.247846
3471,2012,4,1,0.02,62.5,37.2,3.557682,1.8,-1.757682
3472,2012,4,2,0.06,40.7,24.3,3.035186,1.7,-1.335186
3473,2012,4,3,0,41.7,23,2.970344,1.7,-1.270344
3474,2012,4,4,0,54.7,24.1,2.91809,1.7,-1.21809
3475,2012,4,5,0,61.2,33.7,2.887586,1.7,-1.187586
3476,2012,4,6,0.05,46.6,24.3,2.88679,1.7,-1.18679
3477,2012,4,7,0,39.2,21.5,2.806306,1.7,-1.106306
3478,2012,4,8,0,55.5,20.2,2.77722,1.7,-1.07722
3479,2012,4,9,0,65.5,31.8,2.784517,1.7,-1.084517
3480,2012,4,10,0,67.9,39.1,2.954663,1.8,-1.154663
3481,2012,4,11,0,66.8,43.1,3.053172,1.9,-1.153172
3482,2012,4,12,0.06,52.2,33.2,3.024526,1.9,-1.124526
3483,2012,4,13,0,46.6,29,2.874736,1.8,-1.074736
3484,2012,4,14,0.07,45.3,27.3,2.876848,1.9,-0.976848
3485,2012,4,15,0.09,43.5,27.2,2.807598,1.8,-1.007598
3486,2012,4,16,0.01,50.1,29.9,2.864878,1.8,-1.064878
3487,2012,4,17,0.04,58,32.5,3.085906,1.8,-1.285906
3488,2012,4,18,0.05,57.8,37.5,3.201134,1.8,-1.401134
3489,2012,4,19,0,55.1,38.8,2.857084,1.8,-1.057084
3490,2012,4,20,0,61.9,37.9,2.858807,1.8,-1.058807
3491,2012,4,21,0,66.8,39,2.915291,2,-0.915291
3492,2012,4,22,0,73,47.5,3.01538,2.2,-0.81538
3493,2012,4,23,0,76.1,50.5,3.093302,2.6,-0.493302
3494,2012,4,24,0,77.5,52.3,3.162015,2.9,-0.262015
3495,2012,4,25,0,72.4,49.9,3.159541,3.2,0.040459
3496,2012,4,26,0,63.4,48.6,3.125941,3.5,0.374059
3497,2012,4,27,0.19,62,32,3.78831,3.7,-0.08831
3498,2012,4,28,0,54.7,28.3,3.126957,3.7,0.573043
3499,2012,4,29,0,51.7,28.1,3.095284,3.7,0.604716
3500,2012,4,30,0,60.1,32.2,3.126282,3.7,0.573718
3501,2012,5,1,0,68,40.7,3.289769,3.8,0.510231
3502,2012,5,2,0,67.5,44.2,3.333236,4.1,0.766764
3503,2012,5,3,0,68.7,44.1,3.392818,4.3,0.907182
3504,2012,5,4,0,66.4,44.8,3.289846,4.7,1.410154
3505,2012,5,5,0,65.4,33.7,3.34725,4.7,1.35275
3506,2012,5,6,0,54.3,29.9,3.284588,4.8,1.515412
3507,2012,5,7,0,55.4,29.4,3.293044,4.9,1.606956
3508,2012,5,8,0,55.4,33.1,3.297693,4.8,1.502307
3509,2012,5,9,0,65.7,40.1,3.339416,4.7,1.360584
3510,2012,5,10,0,73.9,46.5,3.507871,4.5,0.992129
3511,2012,5,11,0,69.6,42.4,3.463669,4.6,1.136331
3512,2012,5,12,0,62.7,39.5,3.380032,4.6,1.219968
3513,2012,5,13,0,68.3,40.3,3.52283,4.6,1.07717
3514,2012,5,14,0,68.4,42.4,3.520648,4.6,1.079352
3515,2012,5,15,0,76.4,45.5,3.651295,4.6,0.948705
3516,2012,5,16,0,75.4,47.5,3.606971,4.7,1.093029
3517,2012,5,17,0,74.7,49.4,3.582669,4.8,1.217331
3518,2012,5,18,0,74.8,50.3,3.562247,4.8,1.237753
3519,2012,5,19,0,56.1,37.9,3.445226,4.7,1.254774
3520,2012,5,20,0,66.3,38.3,3.457731,4.8,1.342269
3521,2012,5,21,0,75.9,47.7,3.550461,4.7,1.149539
3522,2012,5,22,0,80.3,52.4,3.582933,4.7,1.117067
3523,2012,5,23,0,79.1,45.6,3.582761,4.9,1.317239
3524,2012,5,24,0,63.5,34.4,3.457519,5.2,1.742481
3525,2012,5,25,0,65.1,34.4,3.495412,5.2,1.704588
3526,2012,5,26,0.04,64.2,39.9,6.141837,5.4,-0.741837
3527,2012,5,27,0.06,46.3,33.4,4.793472,5.5,0.706528
3528,2012,5,28,0.01,54.9,35.3,4.090921,5.3,1.209079
3529,2012,5,29,0,67.4,36.7,4.083683,5.1,1.016317
3530,2012,5,30,0,72.8,45.8,4.010737,4.8,0.789263
3531,2012,5,31,0,75.5,48.2,3.888124,4.8,0.911876
3532,2012,6,1,0,78,50.9,3.781584,4.7,0.918416
3533,2012,6,2,0,80.5,54.4,3.699709,4.8,1.100291
3534,2012,6,3,0,85,58,3.630441,4.8,1.169559
3535,2012,6,4,0,86.3,59.4,3.532747,4.8,1.267253
3536,2012,6,5,0,79.3,56.1,3.443083,5,1.556917
3537,2012,6,6,0,60.1,31.8,3.367515,5.4,2.032485
3538,2012,6,7,0,58.6,30.8,3.339256,5.2,1.860744
3539,2012,6,8,0,71.2,40.6,3.305171,4.7,1.394829
3540,2012,6,9,0,78.8,50.7,3.25472,4.3,1.04528
3541,2012,6,10,0,72.6,33.5,3.201585,4.4,1.198415
3542,2012,6,11,0,63.5,34.2,3.171282,4.3,1.128718
3543,2012,6,12,0,73.5,43.1,3.145144,4.2,1.054856
3544,2012,6,13,0,81.1,50,3.107305,4.1,0.992695
3545,2012,6,14,0,83.3,53.9,3.065199,4.2,1.134801
3546,2012,6,15,0,80.1,51,3.02321,4.3,1.27679
3547,2012,6,16,0,81.4,53.3,2.988725,4.2,1.211275
3548,2012,6,17,0,80.8,52.4,2.951779,4,1.048221
3549,2012,6,18,0,85.2,57.4,2.921055,4,1.078945
3550,2012,6,19,0,84.8,52,2.888245,4,1.111755
3551,2012,6,20,0,78.8,45.7,2.860079,4.1,1.239921
3552,2012,6,21,0,71.5,43.6,2.836521,4,1.163479
3553,2012,6,22,0,88.2,52.4,2.814366,3.9,1.085634
3554,2012,6,23,0,81.8,60.9,2.783163,3.8,1.016837
3555,2012,6,24,0,80.9,59.5,2.757246,3.7,0.942754
3556,2012,6,25,0,83.1,63.3,2.7314,3.7,0.9686
3557,2012,6,26,0,82.3,62,2.704904,3.7,0.995096
3558,2012,6,27,0,80.5,52.5,2.679538,3.7,1.020462
3559,2012,6,28,0,82.8,53.9,2.663589,3.7,1.036411
3560,2012,6,29,0,84.5,57,2.641341,3.6,0.958659
3561,2012,6,30,0,85.3,57.2,2.622969,3.6,0.977031
3562,2012,7,1,0,87.6,55.5,2.605082,3.4,0.794918
3563,2012,7,2,0,87,56.9,2.589163,3.4,0.810837
3564,2012,7,3,0,86.9,56,2.573909,3.4,0.826091
3565,2012,7,4,0,85.7,59.2,2.559548,3.4,0.840452
